#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 6583, 3,VE3LIC,    64.31, 6,  drogue,  -13.24,  59691.00, 4245.82, 2916.02,  -28.60, 33.7, 1.50, 3.97, 3.98,   0.00,   0.00,   0.00,  63.91,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.31, 6,  drogue,  -13.24,  59691.00, 4245.82, 2916.02,  -28.60, 33.7, 1.50, 3.97, 3.98,   0.00,   0.00,   0.00,  63.91,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.31, 6,  drogue,  -13.24,  59691.00, 4245.82, 2916.02,  -28.60, 33.7, 1.50, 3.97, 3.98,   0.00,   0.00,   0.00,  63.91,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 3.98, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.34, 6,  drogue,  -13.24,  59691.00, 4245.82, 2916.02,  -28.60, 33.7, 1.52, 3.98, 3.98,   0.00,   0.00,   0.00,  63.91,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.41, 6,  drogue,  -19.61,  59741.00, 4239.44, 2909.64,  -28.28, 33.7, 1.52, 3.98, 3.98,   0.00,   0.00,   0.00,  64.15,  24.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.51, 6,  drogue,  -16.67,  59755.00, 4237.65, 2907.85,  -27.95, 33.7, 1.52, 3.98, 3.98,   0.00,   0.00,   0.00,  64.15,  24.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.61, 6,  drogue,  -17.65,  59747.00, 4238.67, 2908.87,  -27.65, 33.7, 1.52, 3.98, 3.98,   0.00,   0.00,   0.00,  64.15,  24.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.66, 6,  drogue,  -17.65,  59747.00, 4238.67, 2908.87,  -27.65, 33.7, 1.51, 3.98, 3.99,   0.00,   0.00,   0.00,  64.15,  24.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.06, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.71, 6,  drogue,  -18.63,  59700.00, 4244.67, 2914.87,  -27.36, 33.7, 1.51, 3.98, 3.99,   0.08,   0.00,   0.00,  64.03,  24.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.06, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.81, 6,  drogue,  -18.14,  59676.00, 4247.74, 2917.94,  -27.06, 33.7, 1.51, 3.98, 3.99,   0.08,   0.00,   0.00,  64.03,  24.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.06, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.91, 6,  drogue,  -12.26,  59684.00, 4246.72, 2916.92,  -26.82, 33.7, 1.51, 3.98, 3.99,   0.08,   0.00,   0.00,  64.03,  24.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.06, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    64.98, 6,  drogue,  -12.26,  59684.00, 4246.72, 2916.92,  -26.82, 33.7, 1.51, 3.99, 3.99,   0.08,   0.00,   0.00,  64.03,  24.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.01, 6,  drogue,  -11.77,  59808.00, 4230.89, 2901.08,  -26.62, 33.7, 1.51, 3.99, 3.99,   0.09,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.11, 6,  drogue,  -11.28,  59881.00, 4221.58, 2891.78,  -26.51, 33.7, 1.51, 3.99, 3.99,   0.09,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.21, 6,  drogue,  -15.69,  59919.00, 4216.74, 2886.94,  -26.47, 33.7, 1.51, 3.99, 3.99,   0.09,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.30, 6,  drogue,  -15.69,  59919.00, 4216.74, 2886.94,  -26.47, 33.7, 1.50, 3.98, 3.99,   0.09,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452032,-106.9172870,  4506.0, 2022,  6, 24, 15, 18, 21,      836,     3222, 319,  75,   1.4,   0.8,   1.1,  0, 31, 29,  0,  0, 38,  0,  0,  0,  0, 32, 35, 30, 35,  0,  0, 37,  0, 36, 26,  0,  0,  0, 33,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.31, 6,  drogue,  -12.75,  59908.00, 4218.14, 2888.34,  -26.53, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.09,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.31, 6,  drogue,  -12.75,  59908.00, 4218.14, 2888.34,  -26.53, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.09,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.31, 6,  drogue,  -12.75,  59908.00, 4218.14, 2888.34,  -26.53, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.09,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.41, 6,  drogue,  -11.77,  59886.00, 4220.94, 2891.14,  -26.64, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.09,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.51, 6,  drogue,  -10.30,  59887.00, 4220.81, 2891.01,  -26.83, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.09,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.61, 6,  drogue,  -13.24,  59862.00, 4224.00, 2894.20,  -27.09, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.09,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.00, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.62, 6,  drogue,  -13.24,  59862.00, 4224.00, 2894.20,  -27.09, 33.7, 1.51, 3.98, 3.99,   0.02,   0.00,   0.00,  64.09,  24.23,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.71, 6,  drogue,  -16.18,  59886.00, 4220.94, 2891.14,  -27.39, 33.7, 1.51, 3.98, 3.99,   0.09,   0.00,   0.00,  64.15,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.81, 6,  drogue,  -13.73,  59929.00, 4215.46, 2885.66,  -27.70, 33.7, 1.51, 3.98, 3.99,   0.09,   0.00,   0.00,  64.15,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.91, 6,  drogue,  -15.69,  60014.00, 4204.64, 2874.84,  -28.03, 33.7, 1.51, 3.98, 3.99,   0.09,   0.00,   0.00,  64.15,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.07, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    65.94, 6,  drogue,  -15.69,  60014.00, 4204.64, 2874.84,  -28.03, 33.7, 1.51, 3.99, 3.98,   0.09,   0.00,   0.00,  64.15,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 3.99, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    66.01, 6,  drogue,  -16.67,  60074.00, 4197.01, 2867.21,  -28.35, 33.7, 1.51, 3.99, 3.98,   0.02,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 3.99, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    66.11, 6,  drogue,  -13.24,  60106.00, 4192.95, 2863.15,  -28.72, 33.7, 1.51, 3.99, 3.98,   0.02,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 3.99, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    66.21, 6,  drogue,  -15.69,  60081.00, 4196.12, 2866.32,  -29.14, 33.7, 1.51, 3.99, 3.98,   0.02,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 3.99, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    66.26, 6,  drogue,  -15.69,  60081.00, 4196.12, 2866.32,  -29.14, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.21,  24.29,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9452893,-106.9173296,  4476.0, 2022,  6, 24, 15, 18, 22,      846,     3196, 319,  75,   1.4,   0.8,   1.1,  0, 38, 29,  0,  0, 36,  0,  0,  0,  0, 38, 30, 34, 31,  0,  0, 34,  0, 29, 24,  0,  0,  0, 30,  0,  0,  0,  0,  0, 30,  0,  0
6, 6583, 3,VE3LIC,    66.31, 6,  drogue,  -14.22,  60079.00, 4196.38, 2866.58,  -29.55, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.31, 6,  drogue,  -14.22,  60079.00, 4196.38, 2866.58,  -29.55, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.31, 6,  drogue,  -14.22,  60079.00, 4196.38, 2866.58,  -29.55, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.41, 6,  drogue,  -13.73,  60004.00, 4205.92, 2876.11,  -29.95, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.51, 6,  drogue,  -15.69,  60028.00, 4202.86, 2873.06,  -30.27, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.58, 6,  drogue,  -15.69,  60028.00, 4202.86, 2873.06,  -30.27, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.61, 6,  drogue,  -13.24,  60072.00, 4197.27, 2867.47,  -30.49, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.71, 6,  drogue,   -8.83,  60115.00, 4191.80, 2862.00,  -30.61, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.81, 6,  drogue,  -10.79,  60174.00, 4184.31, 2854.51,  -30.65, 33.7, 1.50, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.02, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
6, 6583, 3,VE3LIC,    66.90, 6,  drogue,  -10.79,  60174.00, 4184.31, 2854.51,  -30.65, 33.7, 1.49, 3.98, 3.99,   0.02,   0.00,   0.00,  64.15,  24.17,   0.00,   0.00,   0.00,   0.00,    NaN, 4.01, 0.00, 0.00, 0.03, 0.00, 1, 1, 11,  32.9453747,-106.9173672,  4448.0, 2022,  6, 24, 15, 18, 23,      856,     3172, 320,  74,   1.4,   0.8,   1.1,  0, 36, 30,  0,  0, 40,  0,  0,  0,  0, 37, 31, 36, 28,  0,  0, 34,  0, 33, 26,  0,  0,  0, 30,  0,  0,  0,  0,  0, 31,  0,  0
